id,username,screen_name,location,url,description,followers,following,favorite_count,tweet_count,created_at,time_zone,geo_enabled,language,profile_image_url,default_profile,default_profile_image1267547786,Adedotun Emmanuel,dotsmandmc,"Lagos, Nigeria",,"I am Dotsman. MC/Compere. The International friendly Voice of Entertainment&Motivation. MC,Orator, Actor,Singer,Radio/TV Presenter and a Strategist.",540,1417,82,696,2013-03-14 17:16:06,Pacific Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/862340333530697728/ZJkuYVH2_normal.jpg,False,False
963327677343174656,Anela Mpolase,AnelaMpolase,,,"l love music 
Drama
n am always happy .. 
❤ Entertainment",58,272,276,53,2018-02-13 08:23:10,,False,en,http://pbs.twimg.com/profile_images/978607398679179264/LY5Ln1UX_normal.jpg,True,False
955901982224633861,mostafa.selim,mostafasa1dj,,,,3,220,8,0,2018-01-23 20:36:07,,False,en,http://pbs.twimg.com/profile_images/955902950777540614/uALNqqbq_normal.jpg,True,False
8691862,Nikki Fey-Burgett,ComicMom,"Seattle, WA",,"I'm Brandon's mom, but I'm a person too.",37,300,103,1115,2007-09-05 18:10:14,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/1785675613/nikkilaura_normal.gif,False,False
1139298632,vivek kumar pandey,vivek_tanu,Delhi,,I Vivek Pandey genaral manager in paras building present time.,34,1026,6,370,2013-02-01 10:29:31,,True,en,http://pbs.twimg.com/profile_images/823917916307517440/vyRFU6Kq_normal.jpg,True,False
3287732509,yukia,525212_349n,,https://t.co/ji6Wq5yNIf,00japanese🍃,509,314,175,20,2015-07-22 15:27:20,Pacific Time (US & Canada),False,ja,http://pbs.twimg.com/profile_images/958667076591218693/dcsvpfia_normal.jpg,True,False
410492534,Cost Krvs,im0riaL,Athens,https://t.co/Dkx1TltbMX,,52,705,39,35,2011-11-12 05:16:46,Athens,False,en,http://pbs.twimg.com/profile_images/899339628028841984/4JIUdANB_normal.jpg,False,False
966562535158595585,Cloud Number Nine,HyperOverdose,,,,16,179,5,7,2018-02-22 06:37:21,Dhaka,False,en,http://pbs.twimg.com/profile_images/966583149172899840/TgQ5IW3w_normal.jpg,True,False
2799771937,Nery,clashcomnery,"Jundiaí, Brasil",https://t.co/xzPLtPcmxD,Jornalista de joguinho de celular num site aí chamado YouTube - Contato prof. clashcomnery@gmail.com,52799,214,4670,8151,2014-09-09 11:33:56,,True,pt,http://pbs.twimg.com/profile_images/819975624580272129/LFU6Hwnc_normal.jpg,True,False
964203361800204291,Nicolas dominguez,Nicolasd85,,,,0,50,1,10,2018-02-15 18:22:50,,False,es,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True
944473925362229248,Atul Tripathi,im_Atul14,Proud Indian,,"Believe in miracles,,chase your dream,,catch one daydreams,,don't let the grass grow under your feet..Dream it Be it....Follow Your Rainbow",6,22,60,13,2017-12-23 07:45:06,,False,en,http://pbs.twimg.com/profile_images/976904993922981888/AxhaZfrF_normal.jpg,True,False
253588847,احمد العكوري,ahmadalakory,,,,1087,2473,809,2531,2011-02-17 15:14:51,Baghdad,True,ar,http://pbs.twimg.com/profile_images/2927411287/7a6ac47ab2f4e375283e5354180c6429_normal.jpeg,False,False
893538321338478592,Shital Khamaria,shital_khamaria,"Radhanagar, Birnagar",,"I'm Geography student & a football supporter #Indian #Chelsea #East Bengal #kerala blaster 
#cricket in my blood 
#birnagar",17,337,1816,17,2017-08-04 18:25:11,,False,en,http://pbs.twimg.com/profile_images/970384109041172480/Qei_-RoD_normal.jpg,True,False
978654759300116480,Follow bot,Follow_b_ot,北センチネル島,,botとか書いてるけど全部手動でやってます 中の人→ @cha_latte0w,1,974,0,1,2018-03-27 15:27:31,,False,ja,http://pbs.twimg.com/profile_images/978659505721327616/RrHovD9J_normal.jpg,True,False
970657531885432832,Victoria Burton,Victoria1Burton,,,In my own love bubble with Jeremy. 💙,49,29,42,447,2018-03-05 13:49:24,,False,en,http://pbs.twimg.com/profile_images/970666228439281670/vG_BOYhv_normal.jpg,True,False
3394113442,Willian Gaúcho,willianpit98,"Recife, Brasil",,Acredite em seus sonhos ⚽️🙏🏻-    Jogador do Clube Naútico Capibaribe 🔴⚪️,576,342,6113,2511,2015-07-29 16:07:25,,True,pt,http://pbs.twimg.com/profile_images/975774354012364800/4JXBSTLx_normal.jpg,True,False
19604954,Snowshoe Mountain,snowshoemtn,"Snowshoe, West Virginia",http://t.co/wCrIKKx12V,"Four Season Mountain Playground.
#snowshoemtn",16445,1888,3347,5898,2009-01-27 17:59:28,Eastern Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/518009808255868929/OThPe0oo_normal.png,False,False
859675734813667328,PreppersGab,boanca1996,,,,289,629,105,843,2017-05-03 07:47:21,,False,en,http://pbs.twimg.com/profile_images/874228028330696705/behVh3E8_normal.jpg,True,False
942838554555596800,singakdt,singakdt1,"East Nusa Tenggara, Indonesia",,tangan cinta,36,953,0,5,2017-12-18 19:26:43,,False,id,http://pbs.twimg.com/profile_images/944989951090769920/G5NTDtxB_normal.jpg,False,False
4763260212,shrikant,shrikantmokash1,India,,,19,91,144,244,2016-01-15 14:44:55,,True,en,http://pbs.twimg.com/profile_images/699440622562885632/tRe5kGWV_normal.jpg,False,False
384706387,Travis Jarvis,TravisJarvis,,,METAL!,44,355,4,16,2011-10-04 05:22:34,,False,en,http://pbs.twimg.com/profile_images/910959763965452288/gsPDs-EV_normal.jpg,False,False
457972744,özdilek yılmaz,ozdilekylmaz,istanbul ,,"Bircok seye okuyarak, calisarak sahip olunabilir. Karakter ve adamlik ancak aile kültürüyle olur.",538,2646,2247,1797,2012-01-08 01:30:18,,True,tr,http://pbs.twimg.com/profile_images/378800000138874020/d6e0f7d6116f0a56d3f8ee77f249725c_normal.jpeg,True,False
1539151345,AMRITESH KUMAR,amriteshkr18,,,,15,476,20,3,2013-06-22 17:17:10,,False,en,http://pbs.twimg.com/profile_images/378800000389401151/c683608a943adef5bbfaf1e891b63a0f_normal.jpeg,True,False
935186355247812609,Matemática Cuántica o Matemática de la Conciencia,SalomnBorrasca1,,,,62,694,34,32,2017-11-27 16:39:36,,False,es,http://pbs.twimg.com/profile_images/975893841537585152/OJxDcCQL_normal.jpg,True,False
978657214415155200,saimun nahid,HahidSaimun,,,,1,33,1,1,2018-03-27 15:37:17,,False,en,http://pbs.twimg.com/profile_images/978659189957562368/SaX1MivW_normal.jpg,True,False
830190271518355457,Dessources Arold,Aroldpresident,,,,12,107,34,5,2017-02-10 23:02:39,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/830985312063062016/MpxR9KfH_normal.jpg,True,False
890959901798694912,💐✨KARTHICK LION ✨💐,karthicklion1,India,,"💐✨🌎💝🚵I'm KuTtY Sk💐
MiMiKrI ArTiSt WoNdErFuL AcToR🏂 💐😎🎬👌🚴💝🌎
💐🏂🚴OnE lIfE oNe ChEnCe💝
FoLlOwInG Me 🙏",24,241,956,82,2017-07-28 15:39:28,,False,en,http://pbs.twimg.com/profile_images/928099673440530432/eaZd0u1A_normal.jpg,True,False
906169672550105089,Syila Agnesia,AgnesiaSyila,"Bandung, Jawa Barat",,Im fine,21,131,12514,90,2017-09-08 14:57:40,,False,id,http://pbs.twimg.com/profile_images/978240050403004416/ZZC0X2Zx_normal.jpg,True,False
3118072401,Sam,samsoakes67,,,Tranmere ladies 💙⚽️,26,272,74,47,2015-03-26 11:03:47,,True,en-GB,http://pbs.twimg.com/profile_images/958766902821769218/y4hl2W8K_normal.jpg,True,False
978089461266382848,Me3r Athm,AthmMe3r,,,,3,57,0,1,2018-03-26 02:01:14,,False,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True
874513554992496641,pons pons,s0IF8OUYoylVd6Z,"Theni Allinagaram, India",,13/3/1995,105,78,2988,218,2017-06-13 06:27:33,,False,en,http://pbs.twimg.com/profile_images/935751905174851584/-GAZNNN9_normal.jpg,True,False
974840624481538048,Prajakta Dadasaheb Munde,MundePrajakta,,,"Marathi mulgi
MH23........
""Kar dikhav  kuch Aisa ki duniya ban na chahey aapke jaisa ""...😊😊",8,111,89,7,2018-03-17 02:51:31,,False,en,http://pbs.twimg.com/profile_images/977129789046829061/deonzhzH_normal.jpg,True,False
603782846,BÅX®,TheBeauxShow,,,#GreenCollar Guy I #SeeRed Huge #Bulls & #Raiders Fan #LAKings & #Athletics Observer In #BullsNation #RaiderNation #UIdaho Set #RNFL #GoKingsGo #GoVandals #WCB,1010,4997,3874,1121,2012-06-09 17:40:15,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/634183741456252928/Y10icauo_normal.jpg,False,False
975991878956011520,GamerChief80,GamerChief80,,,"#XboxOneX gamer/enthusiast, 4K UHD TV owner, gaming since early 80's. Own a base #PS4 for the odd exclusives. Father of two and husband of one.",107,836,418,166,2018-03-20 07:06:11,,False,en,http://pbs.twimg.com/profile_images/976435329010987008/wI5vbrQU_normal.jpg,True,False
938530789314236416,しのっち,rondndan,,,役に立つゲーム情報を中心に幅広く発信してます。,2378,766,14,71,2017-12-06 22:09:12,Pacific Time (US & Canada),False,ja,http://pbs.twimg.com/profile_images/967709445869326337/3a7492HD_normal.jpg,False,False
969651514632421376,SADDAM,SADDAM66071843,United States,,"I'm professional graphic designer,& web designer.",389,1199,691,25,2018-03-02 19:11:51,,False,en,http://pbs.twimg.com/profile_images/969653756613677061/byBOvoOA_normal.jpg,True,False
799020062602645512,ehab akram,ehabakram7,,,,5,189,0,0,2016-11-16 22:43:22,,False,ar,http://pbs.twimg.com/profile_images/799021326736510980/MGKrXPsU_normal.jpg,True,False
878544810789007360,Digvijay Singh Tomar,Digvija91077373,"Rudrapur, India",,,24,230,59,23,2017-06-24 09:26:20,,False,en,http://pbs.twimg.com/profile_images/976054605552349184/TKDnHckW_normal.jpg,True,False
977964594714042369,Wellington&Porter Athletics,Athletics_WP,England / Worldwide,,"Wellington & Porter Athletics - Athletic apparel for the informed. Est.WPA, United Kingdom.  #greengoldwhite",2,28,0,0,2018-03-25 17:45:03,,False,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True
977517438676893696,Ankit Singh,AnkitSi36567114,"Bhagalpur, India",,"If u dream ,then u can do it with very great effort",2,244,53,0,2018-03-24 12:08:13,,False,en,http://pbs.twimg.com/profile_images/978654869564411906/NTL_4CwA_normal.jpg,True,False
975377188248793088,Кристина Овсепян,qristinehovsep5,,,,1,28,1,0,2018-03-18 14:23:38,,False,ru,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True
791069748,Bischu,BischuGG,"California, USA",https://t.co/nKY3689oM8,"Aaron Kim. Ex Nidalee main, ex LoL competitor, current Overwatch pro for the @LAGladiators. I'm good at pink and purple characters. DM is open.",39742,469,4317,8113,2012-08-30 07:47:37,Arizona,True,en,http://pbs.twimg.com/profile_images/777695465445785601/Rp7UIXIw_normal.jpg,False,False
937281906269331459,Raj Hina Singhaniya,BeingRajHina,,,"“Likhna mujhe bhi hai kuch gehra sa,
Jise  koi bhi padhe, samjh bas tum sako.”
😍♥♥😍
twitter per mujhe follow karo
Rajlovehina",111,403,3388,1167,2017-12-03 11:26:35,,False,en,http://pbs.twimg.com/profile_images/964684438163611648/d1Q0icyz_normal.jpg,True,False
326749506,Praveen Sharma,shpraveen1,"New Delhi, India",,,45,142,271,130,2011-06-30 12:37:29,New Delhi,True,en,http://pbs.twimg.com/profile_images/909835584251748352/qTOjEqxy_normal.jpg,False,False
846599945759215616,𝒥𝓊𝓈𝓉𝒶𝓋𝑜,JustoGlobal,"Baton Rouge, LA",,💕 Kailyn | EP ÈnRoute 🌐 Tattooist 💉 #BASED unstalgicmgmnt@gmail.com | Contact MGMT,1982,1583,1623,3659,2017-03-28 05:48:50,,True,en,http://pbs.twimg.com/profile_images/978666816959631362/Mt4lDszu_normal.jpg,True,False
747824221779296257,Patel Unnati,sonap6942,,,#ReaL anD #ClaM 😊,238,180,6143,1397,2016-06-28 16:09:23,,False,en,http://pbs.twimg.com/profile_images/890781948079198208/veIBtpCo_normal.jpg,True,False
897851730880110592,Asep dadi h,Asepdadih2,,,,2,111,2,0,2017-08-16 16:05:08,,False,id,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True
741074995720409088,Connor Quinn,quinndin22,,,,33,289,441,789,2016-06-10 01:10:22,,False,en,http://pbs.twimg.com/profile_images/942172615766167552/JBbOQ3hU_normal.jpg,True,False
241120040,Markus Danker,dcsportsfan2490,,,Fan of Washington D.C. Sports Teams and Video Games Lover,55,1180,1672,257,2011-01-21 14:20:27,Berlin,False,en,http://pbs.twimg.com/profile_images/845895321590878209/NKFQ3eF8_normal.jpg,True,False
755770673222385664,vishnu s,VishnugreenS,Elanji Ernakulam Kerala,,I love you Greeshma Kunje....... 😍😘 my one and only 💓,7,117,36,6,2016-07-20 14:25:45,,True,en,http://pbs.twimg.com/profile_images/978298306840313856/G4jt6S5y_normal.jpg,True,False
313280802,Ahmed Nasser,ahmednasser1188,"Heliopolis, Cairo, Egypt ",https://t.co/BTB2jiHP9V,,51,260,2,1278,2011-06-08 12:22:34,Cairo,True,en,http://pbs.twimg.com/profile_images/949775731369955329/4JjKnw8P_normal.jpg,True,False
3404315174,Anup Verma,AnupV6,"New Delhi, India",,"Chief Reporter with @mpostdigital, former reporter @TheDailyPioneer. Serve credible news reports of Delhi-NCR. RTs are not endorsement.",206,334,240,4599,2015-08-31 13:57:03,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/638985027145981952/EokW2NRf_normal.jpg,False,False
520392813,Hiren AP,PhHiren,ahmedabad,,journalist # भारतीय नागरिक # जाती धर्म के भेदभाव वाले दूर ही रहे।🙏,70,464,115,85,2012-03-10 13:23:14,New Delhi,True,en,http://pbs.twimg.com/profile_images/924566266412654593/ESRlXB43_normal.jpg,True,False
931829026833940480,Bernardo4290,bernardo4290,"Zacatecas, México",,Mi Actitud,129,1703,99,17,2017-11-18 10:18:47,,False,es,http://pbs.twimg.com/profile_images/931830795995570177/24FO3GQ-_normal.jpg,True,False
1164419310,Julian☝️️,GamePlayyz,,,NFL/NBA/MLB/SOCCER,126,1525,4529,227,2013-02-09 23:59:11,,False,de,http://pbs.twimg.com/profile_images/872745669588639745/JzEMkhEQ_normal.jpg,False,False
4856232471,Yash sharma,Yashsharma00,Kasganj ,,17,25,432,49,25,2016-01-28 06:15:15,Pacific Time (US & Canada),True,en,http://pbs.twimg.com/profile_images/714742555347431424/GBCBeXud_normal.jpg,False,False
740338496930512897,KILLAMONEYDAMAN,killamoney32,"Milwaukee, WI",,WELL FOR ONE IM A HARD WORKING MAN I LOVE HIP HOP & RAP MUSIC IM A ARTIST OF TBCMONEYGANG WHERE YOU CAN FIND OUR MUSIC AT VIDEOS AN MORE,112,627,65,30,2016-06-08 00:23:47,,False,en,http://pbs.twimg.com/profile_images/976221399294541824/dC6C8PrF_normal.jpg,True,False
3179578279,Pablo,Solid_heart_6, ,,,0,1417,707,614,2015-04-29 16:54:51,Asia/Jerusalem,False,ar,http://pbs.twimg.com/profile_images/955879213722202112/u7fQxvzh_normal.jpg,True,False
3035857590,Beelal Daaboul,BeelalDaaboul,,,,97,738,103,76,2015-02-22 07:22:37,,False,en,http://pbs.twimg.com/profile_images/712505295201697792/8Oxh7Epx_normal.jpg,True,False
29968229,AlejandroPáezVarela,paezvarela,México,https://t.co/v2dEeaDi6S,"""Periodismo es publicar lo que alguien no quiere que publiques. Todo lo demás son relaciones públicas""  –George Orwell",17968,3003,1081,55179,2009-04-09 11:53:50,Mexico City,True,es,http://pbs.twimg.com/profile_images/942939405483884545/sWvCF2qj_normal.jpg,False,False
34934275,craig collas,coll61,"Doncaster, England ",,I'm just me,97,622,653,590,2009-04-24 14:12:48,,False,en,http://pbs.twimg.com/profile_images/977255153307996160/2tuzPV8J_normal.jpg,True,False
935144369111396352,Piotr Gendek,piotrggp,"Wągrowiec, Poznań",,,116,76,22,11,2017-11-27 13:52:46,,False,pl,http://pbs.twimg.com/profile_images/959011147142877184/dRQSvbLX_normal.jpg,True,False
934873359267127298,Murat savas senyigit,Muratsavasseny1,,,,144,209,14,0,2017-11-26 19:55:52,,False,tr,http://pbs.twimg.com/profile_images/976507256220082176/YEuIfrK1_normal.jpg,True,False
992138454,HighpassDesign,HighpassDesign_,"California, USA",https://t.co/JLOhLfMVTK,Graphic Design & Website Design in California,304,832,58,468,2012-12-06 01:21:55,Arizona,True,en,http://pbs.twimg.com/profile_images/973573715349856256/0-1D_6lZ_normal.jpg,False,False
761527408902213632,Kaushal Fateh Ali Khan,KFAKWorld,Chhapra India,https://t.co/jgLPNXLYI0,"Official Twitter Account Of Kaushal Ali Khan iam Street Point Singer
MusicComposer/Singer follow me:- https://t.co/o3gASiF1C0 https://t.co/IxLy4nUEYZ",535,564,1408,511,2016-08-05 11:40:57,Pacific Time (US & Canada),False,en,http://pbs.twimg.com/profile_images/974626328128323585/MD9gVgAU_normal.jpg,False,False
3029949154,skipthetips.org,skipthetips,"Manchester, 0161 775 9781 open 9-5pm Monday-Saturday",http://t.co/qDtHbwLmTf,https://t.co/ju76Ola4OY is a Social Enterprise. We are playing a part in the movement toward a world with zero waste. @HeroesHomeless,520,1470,266,388,2015-02-11 09:21:59,,False,en-gb,http://pbs.twimg.com/profile_images/571640910731939840/yaSKFf3O_normal.jpeg,False,False
969503035868241922,HelpHomelessHeroes,HeroesHomeless,"Salford, Manchester, UK 🇬🇧",https://t.co/aWfdeK9X23,HelpHomelessHeroes on a mission to eradicate homelessness. HelpHomelessHeroes is a division of @skipthetips a UK Registered Social Enterprise organisation.,291,1149,98,147,2018-03-02 09:21:51,,False,en-gb,http://pbs.twimg.com/profile_images/977580812328632321/IyePa8gB_normal.jpg,True,False
960868929869664257,Mikail Gökdeniz,gokdenizmikail,Konum: Nefes aldığı her yer. ,,"İnönü Üniversitesi - İletişim Fakültesi 
'Bizler bir aynayız kim bize nasıl bakarsa bizde kendisini öyle görür.'",493,318,245,90,2018-02-06 13:32:59,,False,tr,http://pbs.twimg.com/profile_images/965987394477592577/E8bJ2A87_normal.jpg,True,False
4356713960,EM_BELL,MBello06013572,,,,424,1519,22,363,2015-11-25 14:34:36,,False,en,http://pbs.twimg.com/profile_images/970304224776065024/J3Yw70Vp_normal.jpg,True,False
973943306664251392,Chinwendu Nwoke,chinwendu_nwoke,"Port Harcourt, Nigeria",,Talk later,13,847,3,3,2018-03-14 15:25:54,,False,en,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True
1929018152,امين الصباحي,ameenalsabahi19,,,,28,262,162,0,2013-10-03 02:34:54,,False,ar,http://abs.twimg.com/sticky/default_profile_images/default_profile_normal.png,True,True
609291473,momar wagne,guagne,"Langreo, España",,,1,73,0,2,2012-06-15 17:40:19,Athens,True,es,http://pbs.twimg.com/profile_images/978644731264733184/4RtxH7NR_normal.jpg,True,False
964876991634792453,Cape Town BottomGay,CapeBottomgay,South Africa Cape Town,https://t.co/PSERFLoFMi,"Bottom|20years|  cape town |Black African| @Xvideo|Bitch is your mother|
•|WhatsApp me for enquiries        +27780807577||•",426,4896,2679,526,2018-02-17 14:59:36,,False,en,http://pbs.twimg.com/profile_images/978265824669634561/W0OpMYhA_normal.jpg,True,False
769204318264328194,Mohd Afnan,MohdAfn39930256,"New Delhi, India",,I'm being human,11,250,77,54,2016-08-26 16:06:15,,False,en,http://pbs.twimg.com/profile_images/970694064726196226/C-iKJrEX_normal.jpg,True,False
2358713688,budi dewa,budidewa8,,,,1,213,1,12,2014-02-24 00:49:08,Jakarta,True,id,http://pbs.twimg.com/profile_images/944354951232237568/lWHleU9Q_normal.jpg,True,False
958778773037514752,🎤 Dj Mashumi 🎧,MashumiDj,"pretoria,South Africa",,"🎵I am producer,DJ  mashuni
songwriter, gqom DJ,🎷",1019,2828,43,85,2018-01-31 19:07:27,,False,en,http://pbs.twimg.com/profile_images/978643081259048964/Aa4eHVAe_normal.jpg,True,False
81088472,Wole Oduwole,woldezzy,"Ogba, Nigeria",https://t.co/rsnzorIV03,"Founder, TalkGlitz Media @talkGlitz",1971,1012,96,38522,2009-10-09 11:41:12,London,True,en,http://pbs.twimg.com/profile_images/942458005643284480/XW4l6apT_normal.jpg,False,False
